m2, sinTheta, a2, b3, b4, alpha, betaoverH, LHCflag, Tstar
170.0, 0.1, 2.26194671058, 0.0, 6.43063072239, 0.0589609829249, 483.577800723, 1, 66.2902547285
170.0, 0.1, 2.26194671058, 0.0, 6.09217647384, 0.12933163937, 276.577600868, 1, 54.7132386484
170.0, 0.1, 2.26194671058, 131.381404773, 8.12290196512, 0.0831237864302, 670.864013735, 1, 59.5052612405
170.0, 0.1, 2.26194671058, 131.381404773, 7.78444771658, 0.196991087613, 468.791956521, 1, 48.1238972083
240.0, 0.01, 1.49225651046, 649.178705938, 7.53982236861, 0.0153008042605, 398.50513512, 0, 104.621490034
240.0, 0.01, 1.49225651046, 649.178705938, 7.23822947387, 0.0285443582962, 241.995697279, 0, 91.4746460008
240.0, 0.01, 1.49225651046, 649.178705938, 6.93663657912, 0.126398277199, 61.6268708723, 0, 64.9686397101
240.0, 0.01, 1.72787595947, -649.178705938, 8.12290196512, 0.0927386373065, 199.753894961, 0, 69.2023486792
240.0, 0.01, 1.72787595947, 486.884029453, 4.69144502936, 0.0267008595522, 126.094675857, 0, 91.6752118532
240.0, 0.01, 1.96349540849, -486.884029453, 6.11228266682, 0.0143679288518, 343.458949376, 0, 104.31638706
240.0, 0.01, 1.96349540849, -486.884029453, 5.85760422237, 0.0262392423319, 207.34285333, 0, 91.7276774159
240.0, 0.01, 1.96349540849, 324.589352969, 3.35103216383, 0.0111781073112, 302.956742563, 0, 107.788246054
240.0, 0.01, 1.96349540849, 324.589352969, 3.21699087728, 0.0412999211019, 82.6575827241, 0, 82.1492500254
240.0, 0.01, 1.96349540849, 486.884029453, 6.76908497094, 0.0132946098412, 484.628253837, 0, 105.295572658
240.0, 0.01, 1.96349540849, 486.884029453, 6.43063072239, 0.0214365689289, 316.763062471, 0, 95.0940485068
240.0, 0.01, 1.96349540849, 486.884029453, 6.09217647384, 0.054436432265, 114.234256504, 0, 77.0573952102
240.0, 0.01, 2.19911485751, -486.884029453, 8.12290196512, 0.0197199649049, 426.898241344, 0, 96.9120230435
240.0, 0.01, 2.19911485751, -486.884029453, 7.78444771658, 0.027958282029, 363.283331952, 0, 89.572653995
240.0, 0.01, 2.19911485751, -486.884029453, 7.44599346803, 0.0506918508592, 192.239613272, 0, 78.1063000588
240.0, 0.01, 2.19911485751, -324.589352969, 4.47027690655, 0.013682994266, 371.772591232, 0, 103.786816867
240.0, 0.01, 2.19911485751, -324.589352969, 4.27591704104, 0.0268934274367, 153.557581217, 0, 90.0094821028
240.0, 0.01, 2.19911485751, -162.294676484, 2.0106192983, 0.0234444388533, 87.9421956623, 0, 92.8131547341
240.0, 0.01, 2.19911485751, 162.294676484, 2.31221219304, 0.0138051227854, 199.58316924, 0, 102.445391863
240.0, 0.01, 2.19911485751, 324.589352969, 5.0768137282, 0.0119174814175, 461.240979427, 0, 106.120946289
240.0, 0.01, 2.19911485751, 324.589352969, 4.73835947966, 0.022564017548, 248.693707007, 0, 92.7495021428
240.0, 0.01, 2.19911485751, 486.884029453, 8.12290196512, 0.0413877216216, 221.532459823, 0, 81.0929040423
240.0, 0.01, 2.19911485751, 486.884029453, 7.78444771658, 0.0903875555632, 112.964060186, 0, 67.5435170842
240.0, 0.01, 2.43473430653, -324.589352969, 7.10753921948, 0.0105405006274, 800.738459916, 0, 109.567477224
240.0, 0.01, 2.43473430653, -324.589352969, 6.76908497094, 0.0128734259342, 614.119191237, 0, 105.045254727
240.0, 0.01, 2.43473430653, -324.589352969, 6.43063072239, 0.0170066056238, 459.334718986, 0, 98.9212385508
240.0, 0.01, 2.43473430653, -324.589352969, 6.09217647384, 0.0257316057295, 276.036714233, 0, 90.2292099571
240.0, 0.01, 2.43473430653, -324.589352969, 5.7537222253, 0.0594941938387, 110.33849923, 0, 74.4916303984
240.0, 0.01, 2.43473430653, -162.294676484, 3.51858377202, 0.0108964872617, 475.041166669, 0, 107.448122104
240.0, 0.01, 2.43473430653, -162.294676484, 3.35103216382, 0.0169215332144, 270.517321819, 0, 98.3550667531
240.0, 0.01, 2.43473430653, 0.0, 1.47445415208, 0.0100118531154, 433.748573678, 0, 108.06140833
240.0, 0.01, 2.43473430653, 0.0, 1.4074335088, 0.0141367508085, 217.263946441, 0, 101.198026866
240.0, 0.01, 2.43473430653, 0.0, 1.34041286553, 0.0273318186609, 89.9654696961, 0, 88.383285451
240.0, 0.01, 2.43473430653, 162.294676484, 4.06145098256, 0.0112274162617, 535.747798365, 0, 106.311037559
240.0, 0.01, 2.43473430653, 162.294676484, 3.72299673401, 0.0208883804495, 250.281808799, 0, 93.3931809796
240.0, 0.01, 2.43473430653, 324.589352969, 8.12290196512, 0.0109207992543, 950.78176231, 0, 108.347096201
240.0, 0.01, 2.43473430653, 324.589352969, 7.78444771658, 0.0123611694115, 718.938958389, 0, 105.462109576
240.0, 0.01, 2.43473430653, 324.589352969, 7.44599346803, 0.0144796626031, 676.768892113, 0, 101.868342682
240.0, 0.01, 2.43473430653, 324.589352969, 7.10753921948, 0.0180097996962, 514.668904241, 0, 97.0612217581
240.0, 0.01, 2.43473430653, 324.589352969, 6.76908497094, 0.0242755525409, 391.776793744, 0, 90.7510806042
240.0, 0.01, 2.43473430653, 324.589352969, 6.43063072239, 0.0389512226203, 232.1313211, 0, 81.4300566773
240.0, 0.01, 2.43473430653, 324.589352969, 6.09217647384, 0.140664249422, 43.1504976046, 0, 60.3584432841
240.0, 0.01, 2.67035375555, -324.589352969, 8.12290196512, 0.0358736580126, 285.154582634, 0, 83.0960153898
240.0, 0.01, 2.67035375555, -324.589352969, 7.78444771658, 0.0566287672779, 204.817772403, 0, 74.6614239768
240.0, 0.01, 2.67035375555, -324.589352969, 7.44599346803, 0.173646528241, 65.2929814161, 0, 57.3746566108
240.0, 0.01, 2.67035375555, -162.294676484, 6.09217647384, 0.0101459396489, 718.137271518, 0, 109.404083933
240.0, 0.01, 2.67035375555, -162.294676484, 5.7537222253, 0.0122904794969, 579.09314186, 0, 105.089330958
240.0, 0.01, 2.67035375555, -162.294676484, 5.41526797675, 0.0159886247383, 468.467697998, 0, 99.3277821356
240.0, 0.01, 2.67035375555, -162.294676484, 5.0768137282, 0.0240163765506, 267.382510419, 0, 90.8142933346
240.0, 0.01, 2.67035375555, -162.294676484, 4.73835947966, 0.055486205968, 99.4257427344, 0, 75.0668649517
240.0, 0.01, 2.67035375555, 0.0, 3.04608823692, 0.0145816181391, 362.550941929, 0, 100.063301358
240.0, 0.01, 2.67035375555, 0.0, 2.70763398837, 0.0377158590855, 132.937334409, 0, 81.4723067904
240.0, 0.01, 2.67035375555, 162.294676484, 7.10753921948, 0.0106162591151, 869.244882121, 0, 108.053384492
240.0, 0.01, 2.67035375555, 162.294676484, 6.76908497094, 0.0119797207855, 783.249966428, 0, 105.249046349
240.0, 0.01, 2.67035375555, 162.294676484, 6.43063072239, 0.0139729482082, 614.814959159, 0, 101.760727004
240.0, 0.01, 2.67035375555, 162.294676484, 6.09217647384, 0.0171872253443, 497.017380164, 0, 97.2164150967
240.0, 0.01, 2.67035375555, 162.294676484, 5.7537222253, 0.0230042875441, 351.574755765, 0, 91.0643928599
240.0, 0.01, 2.67035375555, 162.294676484, 5.41526797675, 0.0370740268865, 186.417995695, 0, 81.6797274946
240.0, 0.01, 2.67035375555, 324.589352969, 8.12290196512, 0.113225119877, 112.242127573, 0, 62.8185204622
240.0, 0.01, 2.90597320457, -162.294676484, 8.12290196512, 0.0180250961152, 638.897728345, 0, 96.7492668262
240.0, 0.01, 2.90597320457, -162.294676484, 7.78444771658, 0.0212510257884, 533.33548598, 0, 93.1566740669
240.0, 0.01, 2.90597320457, -162.294676484, 7.44599346803, 0.0263310542158, 366.707442424, 0, 88.6564983314
240.0, 0.01, 2.90597320457, -162.294676484, 7.10753921948, 0.0356606079775, 297.893324179, 0, 82.6219996861
240.0, 0.01, 2.90597320457, -162.294676484, 6.76908497094, 0.0578191121693, 179.09645295, 0, 73.7853842915
240.0, 0.01, 2.90597320457, 0.0, 6.76908497094, 0.0101311935073, 986.995904337, 0, 108.581723448
240.0, 0.01, 2.90597320457, 0.0, 6.43063072239, 0.0110606794429, 873.323767977, 0, 106.505961118
240.0, 0.01, 2.90597320457, 0.0, 6.09217647384, 0.0123364752184, 788.282798811, 0, 103.982403002
240.0, 0.01, 2.90597320457, 0.0, 5.7537222253, 0.0141528799068, 607.019649014, 0, 100.882440894
240.0, 0.01, 2.90597320457, 0.0, 5.41526797675, 0.0170378319611, 496.426404325, 0, 96.8225788276
240.0, 0.01, 2.90597320457, 0.0, 5.0768137282, 0.0220759370017, 352.932797479, 0, 91.3782919585
240.0, 0.01, 2.90597320457, 0.0, 4.73835947966, 0.0330809428794, 222.822178879, 0, 83.3734208149
240.0, 0.01, 2.90597320457, 0.0, 4.39990523111, 0.083878590497, 82.2075649717, 0, 67.2493314236
240.0, 0.01, 2.90597320457, 162.294676484, 8.12290196512, 0.0295639982435, 383.107525745, 0, 85.6687995928
240.0, 0.01, 2.90597320457, 162.294676484, 7.78444771658, 0.0387467468155, 304.966093376, 0, 80.389394594
240.0, 0.01, 2.90597320457, 162.294676484, 7.44599346803, 0.0575081344468, 196.181555304, 0, 73.2455075879
240.0, 0.01, 3.14159265359, 0.0, 8.12290196512, 0.0225838350029, 580.475093336, 0, 90.8197061129
240.0, 0.01, 3.14159265359, 0.0, 7.78444771658, 0.026417390443, 446.841014, 0, 87.5516229516
240.0, 0.01, 3.14159265359, 0.0, 6.43063072239, 0.174978768382, 30.7181021634, 0, 56.1350403639
240.0, 0.1, 0.502654824574, 811.473382422, 8.21002880138, 0.0142475628729, 745.524285636, 1, 106.583439896
240.0, 0.1, 0.502654824574, 811.473382422, 7.88162764932, 0.0228704139083, 1019.66054855, 1, 95.7084954044
240.0, 0.1, 1.00530964915, 649.178705938, 5.69675467851, 0.0278407890374, 184.942589776, 1, 91.3353638585
240.0, 0.1, 1.25663706144, 649.178705938, 8.12290196512, 0.0139398373603, 638.772269254, 1, 103.946390357
240.0, 0.1, 1.25663706144, 649.178705938, 7.78444771658, 0.0196421947964, 484.176231381, 1, 96.5615024695
240.0, 0.1, 1.25663706144, 649.178705938, 7.44599346803, 0.0332619351405, 258.703916313, 1, 85.8263313198
240.0, 0.1, 1.25663706144, 649.178705938, 7.10753921948, 0.107081821695, 103.954781529, 1, 65.3943715713
240.0, 0.1, 1.50796447372, 486.884029453, 5.0768137282, 0.016895626789, 364.439978139, 1, 98.2995842013
240.0, 0.1, 1.75929188601, 162.294676484, 1.39402938015, 0.0130795186781, 408.60047535, 1, 102.194362728
240.0, 0.1, 1.75929188601, 324.589352969, 3.72299673401, 0.0133148135761, 509.534985407, 1, 101.718688792
240.0, 0.1, 1.75929188601, 324.589352969, 3.38454248547, 0.0862959642149, 29.5762138735, 1, 67.3077698657
240.0, 0.1, 1.75929188601, 486.884029453, 8.12290196512, 0.0123151283788, 804.432646461, 1, 104.464031145
240.0, 0.1, 1.75929188601, 486.884029453, 7.78444771658, 0.0145475751498, 751.504043917, 1, 100.746264574
240.0, 0.1, 1.75929188601, 486.884029453, 7.44599346803, 0.0181356720517, 529.111984347, 1, 95.9707258047
240.0, 0.1, 1.75929188601, 486.884029453, 7.10753921948, 0.0248639200659, 408.806224412, 1, 89.4047646623
240.0, 0.1, 1.75929188601, 486.884029453, 6.76908497094, 0.0411166899654, 230.392379826, 1, 79.6556228764
240.0, 0.1, 2.0106192983, 0.0, 0.589781660835, 0.0135038085082, 323.119394111, 1, 100.807512404
240.0, 0.1, 2.0106192983, 0.0, 0.516058953231, 0.0320771145306, 90.0762463876, 1, 84.2332396592
240.0, 0.1, 2.0106192983, 162.294676484, 2.70763398837, 0.0180507910149, 320.978984224, 1, 94.5107748608
240.0, 0.1, 2.0106192983, 324.589352969, 6.43063072239, 0.0114633068117, 855.111348693, 1, 104.692085529
240.0, 0.1, 2.0106192983, 324.589352969, 6.09217647384, 0.0138613018366, 671.33079675, 1, 100.489902628
240.0, 0.1, 2.0106192983, 324.589352969, 5.7537222253, 0.0179914846246, 479.820201175, 1, 94.8952840097
240.0, 0.1, 2.0106192983, 324.589352969, 5.41526797675, 0.0270717121477, 319.369599593, 1, 86.5886592086
240.0, 0.1, 2.0106192983, 324.589352969, 5.0768137282, 0.0631863337296, 124.90266753, 1, 71.2223673728
240.0, 0.1, 2.26194671058, 0.0, 2.36917973983, 0.0102202607538, 891.258875356, 1, 105.48457822
240.0, 0.1, 2.26194671058, 0.0, 2.03072549128, 0.0163700272598, 465.432470042, 1, 95.7838863998
240.0, 0.1, 2.26194671058, 162.294676484, 5.7537222253, 0.0106913550706, 948.330028458, 1, 105.308279024
240.0, 0.1, 2.26194671058, 162.294676484, 5.41526797675, 0.0124058812306, 875.793571771, 1, 101.984892841
240.0, 0.1, 2.26194671058, 162.294676484, 5.0768137282, 0.0151800860129, 583.726660101, 1, 97.5915939264
240.0, 0.1, 2.26194671058, 162.294676484, 4.73835947966, 0.020366459656, 391.703403569, 1, 91.4520551251
240.0, 0.1, 2.26194671058, 162.294676484, 4.39990523111, 0.032884184797, 252.173773815, 1, 82.0512869809
240.0, 0.1, 2.26194671058, 162.294676484, 4.06145098256, 0.152234019877, 30.5701145067, 1, 57.4424125181
240.0, 0.1, 2.26194671058, 324.589352969, 8.12290196512, 0.0264134740673, 497.272395492, 1, 86.4560506912
240.0, 0.1, 2.26194671058, 324.589352969, 7.78444771658, 0.0339922936005, 367.966833527, 1, 81.4835554081
240.0, 0.1, 2.26194671058, 324.589352969, 7.44599346803, 0.0487095448733, 255.574069168, 1, 74.8426816856
240.0, 0.1, 2.26194671058, 324.589352969, 7.10753921948, 0.0937686165784, 138.920258454, 1, 64.09285511
240.0, 0.1, 2.51327412287, -486.884029453, 7.874925585, 0.0321373392801, 242.402930775, 1, 89.1575942457
240.0, 0.1, 2.51327412287, -486.884029453, 7.5599285616, 0.0748546008646, 94.1617810345, 1, 73.3387867586
240.0, 0.1, 2.51327412287, 0.0, 5.41526797675, 0.0107140059383, 1179.4726445, 1, 104.672183032
240.0, 0.1, 2.51327412287, 0.0, 5.0768137282, 0.0120414806403, 827.057325711, 1, 102.055654852
240.0, 0.1, 2.51327412287, 0.0, 4.73835947966, 0.0140083812668, 770.936142042, 1, 98.732747182
240.0, 0.1, 2.51327412287, 0.0, 4.39990523111, 0.0172023523626, 552.55445887, 1, 94.3677015049
240.0, 0.1, 2.51327412287, 0.0, 4.06145098256, 0.0229199620118, 387.199430872, 1, 88.4911747378
240.0, 0.1, 2.51327412287, 0.0, 3.72299673401, 0.0372197173687, 229.963377852, 1, 79.2479861245
240.0, 0.1, 2.51327412287, 162.294676484, 8.12290196512, 0.0176355847274, 787.338944814, 1, 94.2471422961
240.0, 0.1, 2.51327412287, 162.294676484, 7.78444771658, 0.0200447787999, 617.464804321, 1, 91.4796748367
240.0, 0.1, 2.51327412287, 162.294676484, 7.44599346803, 0.0235881027907, 580.915516844, 1, 88.0732622341
240.0, 0.1, 2.51327412287, 162.294676484, 7.10753921948, 0.0290571283147, 427.352735994, 1, 83.8789978992
240.0, 0.1, 2.51327412287, 162.294676484, 6.76908497094, 0.0388055132333, 325.551281024, 1, 78.358595601
240.0, 0.1, 2.51327412287, 162.294676484, 6.43063072239, 0.0612135536763, 214.892940741, 1, 70.3591349293
240.0, 0.1, 2.51327412287, 162.294676484, 6.09217647384, 0.184754696429, 55.438646411, 1, 54.2118596485
240.0, 0.1, 2.76460153516, -162.294676484, 5.0768137282, 0.0114581157326, 960.331347402, 1, 102.806993912
240.0, 0.1, 2.76460153516, -162.294676484, 4.39990523111, 0.0141196095514, 762.322067986, 1, 98.1683212959
240.0, 0.1, 2.76460153516, -162.294676484, 4.06145098256, 0.0164272944431, 618.387485219, 1, 94.933272139
240.0, 0.1, 2.76460153516, -162.294676484, 3.72299673401, 0.0201175219606, 467.81658557, 1, 90.728329601
240.0, 0.1, 2.76460153516, -162.294676484, 3.38454248547, 0.0266482315653, 343.23836297, 1, 85.1451541858
240.0, 0.1, 2.76460153516, -162.294676484, 3.04608823692, 0.043730983523, 171.70209252, 1, 76.0228266091
240.0, 0.1, 2.76460153516, 0.0, 8.12290196512, 0.0166040499394, 870.014837504, 1, 95.0896857997
240.0, 0.1, 2.76460153516, 0.0, 7.78444771658, 0.0182977158124, 781.526447362, 1, 92.9652654888
240.0, 0.1, 2.76460153516, 0.0, 7.44599346803, 0.0205646634854, 608.15487603, 1, 90.4632393301
240.0, 0.1, 2.76460153516, 0.0, 7.10753921948, 0.0237493704137, 568.585783126, 1, 87.473623344
240.0, 0.1, 2.76460153516, 0.0, 6.76908497094, 0.0284155717285, 461.238859335, 1, 83.8738448156
240.0, 0.1, 2.76460153516, 0.0, 6.43063072239, 0.0361458822524, 336.072127337, 1, 79.2604707922
240.0, 0.1, 2.76460153516, 0.0, 6.09217647384, 0.0509316629813, 253.141669561, 1, 73.1050345525
240.0, 0.1, 2.76460153516, 0.0, 5.7537222253, 0.092965134313, 105.472571874, 1, 63.4011187263
240.0, 0.1, 3.01592894745, -162.294676484, 8.12290196512, 0.0176162135599, 883.421034367, 1, 93.5084466311
240.0, 0.1, 3.01592894745, -162.294676484, 7.78444771658, 0.0191518012908, 784.846791847, 1, 91.7032968909
240.0, 0.1, 3.01592894745, -162.294676484, 7.44599346803, 0.0210707180771, 706.988231944, 1, 89.678772042
240.0, 0.1, 3.01592894745, -162.294676484, 7.10753921948, 0.0236861438037, 554.562103723, 1, 87.2584671972
240.0, 0.1, 3.01592894745, -162.294676484, 6.76908497094, 0.0271875423257, 502.382181321, 1, 84.4784907506
240.0, 0.1, 3.01592894745, -162.294676484, 6.43063072239, 0.0323863408651, 372.897852787, 1, 81.078208545
240.0, 0.1, 3.01592894745, -162.294676484, 5.7537222253, 0.0564749792884, 227.457932801, 1, 71.1163569792
240.0, 0.1, 3.01592894745, -162.294676484, 5.41526797675, 0.0993627330417, 96.1797337656, 1, 62.2316800983
240.0, 0.1, 3.01592894745, 0.0, 8.12290196512, 0.240431393631, 79.4224222755, 1, 50.2086234732
240.0, 0.1, 3.26725635973, -162.294676484, 8.12290196512, 0.198330339523, 89.1742593001, 1, 52.4093353796
