muA2,lambdaS,lambdaA,lambdaSA,kappabar,kappaSA,scale,vS,T_crit,T_nuc,rel_dof,order,delta_p,delta_rho,alpha,alpha_inf,beta_per_H
0.0071475074336785184,0.25056759107936927,0.00840384146281478,0.007397248769370868,1.1341465224131853,0.3534458931774031,2.3,1.0,7.55728719241408,7.557028861406332,108.75,0.00034188541536658655,1.1046745385101531e-07,0.003213431804852007,2.753956068635865e-08,1.1065000703841088e-08,76.27840434086487
0.27129486845400536,0.10540551407573845,0.015012017721160826,2.2302160986598554,0.8156471500233035,0.4888964231125352,2.3,1.0,0.6997287497541096,0.6208841825173431,97.25,1.7092330236361104,0.0038679635915477503,0.03172665783848683,0.006672888070767463,0.010172999017590792,1928.850281562111
0.1541902982505058,0.033098776472055606,0.002802150220489422,1.396386142213526,0.8919522419011177,0.020324099774777563,2.3,1.0,0.521950667770125,0.4954921904655185,97.25,1.5919356147621793,0.0004507178766259747,0.008858330342148259,0.004593423792814732,0.005779234643046545,5937.562364711381
0.32099623885433076,0.03492486981453442,0.06873462557169692,2.1812146526847433,1.0050431633889187,0.9188035766365861,2.3,1.0,0.8276613412479676,0.8276113594804833,98.25,0.001925995112181531,1.9785719035381177e-09,3.266830750459082e-05,2.1543180153321183e-06,1.90048684731192e-06,31842.84766953266
0.010060082994158758,0.5047940087368049,0.014560018352115232,2.3302997980627658,1.109293763178331,0.03887612913740564,2.3,1.0,0.9942374358954893,0.9834458140142891,108.75,0.5843582740145556,0.000591297564488863,0.05585427381240493,0.0016689637694960945,0.001668207050598231,23481.847466665444
0.032357836068264006,0.11690471350464746,0.10585356202744191,2.1508493829231545,1.1496857544427432,0.0014184670569459333,2.3,1.0,0.6032659837975907,0.5378607656273842,97.25,1.626923995839738,0.0019674437347933817,0.017069344770560664,0.006374839968425118,0.008726137353476257,1942.473191766895
0.00011443441908006515,0.0387119918633933,0.0013554317517429227,1.0117653017558097,0.8761413940529773,0.05666841275491122,2.3,1.0,0.5301815360864223,0.4569090757891789,94.25,2.0838244613964254,0.0012960619461388784,0.008917468194606162,0.006598763759544194,0.006324540558916837,1095.7925296446224
0.0007276142969715536,0.5740848198600587,0.04464882953193536,2.8174103210179435,1.2096116527984635,0.41791109228063666,2.3,1.0,0.8814760251725102,0.8071215301165016,98.25,1.1275784374896551,0.005939776131783023,0.06811278550859129,0.004965487148887126,0.006502280221374049,2280.651445121029
1.0638933367317323e-06,0.15103382442979837,0.22816176007908132,2.2545271979049666,0.8039092130289135,0.004174028198660455,2.3,1.0,0.8271513232470835,0.8188482647120504,98.25,0.7053587433292993,0.0003059880237170354,0.03126337495092718,0.002151350032823161,0.002339349469851914,27547.933695539858
1.2977674971525425e-05,0.012957446761460333,0.18652373460648078,0.4476439318668237,0.7181792359748107,0.00988838190257169,2.3,1.0,0.4823766101670299,0.44597316506407964,94.25,1.7928705692791729,0.0002416035980601465,0.003355683132746482,0.0027358115974543836,0.0021506190376020824,3505.464200117563
2.6822864705712297e-06,0.2692544861702917,0.20380149567237227,2.9330556247436004,1.0396444960518585,0.012739094676232932,2.3,1.0,0.8478285682626966,0.8253026410604559,98.25,0.8688983133926574,0.0012321734215010455,0.04703665379833333,0.0031366959920431457,0.004037159731201413,9217.91897293151
0.6206941322139378,0.10362250671927778,0.07522796858600389,2.8082961355635767,0.7690176380016114,0.47350296484357407,2.3,1.0,0.7615093878564806,0.71881695813939,98.25,1.359308092657107,0.002221664325417143,0.03851976476439156,0.004463744409567228,0.00805930297550718,4640.63232268959
0.7702915526129589,0.013285201035420961,0.06771200476877093,1.9885846477636901,1.233957656948103,0.0011515365770198855,2.3,1.0,0.4016324771260661,0.3764660833976525,88.25,1.7153144796144586,0.00014444088603239504,0.001951260622466735,0.0033459438790024564,0.017175237101127595,8631.590513783372
0.08900362933298372,0.022314204825207837,0.0014697348604907482,0.9022988475424079,0.9311101467454195,0.12988333285631085,2.3,1.0,0.4450595674332531,0.3493711123521059,88.25,2.9183617906671815,0.0011574360503563536,0.004535092625624339,0.010484433909693043,0.013116106533336011,913.6236403661799
2.8624810067601782e-05,0.09896745044080202,0.01161104580019743,1.958699689917815,1.2166300437180233,0.004129152061207327,2.3,1.0,0.527254342704087,0.40452237014077874,94.25,2.3347333634002356,0.0026851995405181156,0.009526935959625843,0.011474221352312915,0.015803449320735696,624.5914066209002
4.5794345784338e-06,0.08294449891459177,0.020355770675566508,2.6669164579422295,1.2236071065315253,0.3145615435497916,2.3,1.0,0.4898754539651667,0.17968357653846243,88.25,5.886595917675711,0.0037625895990963366,0.004039336156985215,0.13346987642530428,0.149210826707516,38.19249020374142
0.00019630490427462917,0.012946230929403604,0.020957664511904926,1.0094239503172444,1.148826891539249,0.0055145662667194905,2.3,1.0,0.3171668341029904,0.1918758486497794,88.25,5.099196362026132,0.0006327157781713193,0.0011126692847920109,0.02827428557371937,0.039797236942934654,1195.958360193587
6.853529448954982e-06,0.3775647913864696,0.010434926750501486,1.8339175212918888,1.151992799267485,0.06581393801906103,2.3,1.0,0.8793976277884612,0.8538605459466221,98.25,0.8150865292105606,0.0012356772497338492,0.043613469691123175,0.0025384101869471215,0.0024096757159936893,8049.335280581483
0.00020822727189185366,0.12132225472838513,0.2157232207586997,2.067787519699139,1.2192397761265505,0.014331508139908914,2.3,1.0,0.5710768492279035,0.4591944766206391,97.25,2.0303233999483865,0.0028234387159259775,0.012413301667885523,0.008726349176443113,0.012497389304822722,605.6608977360218
3.645243348220155e-05,0.005535127878060644,0.4121516186444565,0.6803752121409403,1.2092425214718316,0.0014604159408834218,2.3,1.0,0.25072867253414255,0.10699490272158366,88.25,9.1201775697124,0.0002592303835047443,0.0002993402799824078,0.07867189347938199,0.08607155811135625,1388.6001415108617
0.8350690824275049,0.006133424976349763,0.027019180699235115,1.5682688846144723,0.862745912370821,0.0028705945786791634,2.3,1.0,0.4085152951357838,0.4060695466140142,94.25,0.9496412503201261,9.488741768054303e-06,0.0015192623874521142,0.0018020683295256806,0.006547404394189807,82919.32203871095
0.0016535046631623797,0.5263151419447198,0.0016549333622536589,0.01278760272290902,1.200836660842267,0.0028070737560615057,2.3,1.0,1.4187752428210723,1.4180682724040203,108.75,0.0025178622875858363,1.9927115035844878e-07,0.00038517806414306577,2.6623504912631983e-06,2.0321226531618742e-06,6.174749805073516
0.1924686032620384,0.19853897091343564,0.03155118985057137,2.1808701513655033,0.7163007472832571,0.10634591851486302,2.3,1.0,0.9473269870389915,0.9422546280028573,108.75,0.5639967734693665,0.00020498491457618395,0.03927836842932997,0.0013927480732054106,0.0013937414447453098,57051.78489037562
0.7503584025357387,0.06063929013007211,0.035930701154049206,2.719988562509043,0.7882663614306311,0.01145899993206867,2.3,1.0,0.699476483544494,0.6965265984925493,98.25,0.6680858124365632,6.614290151499974e-05,0.015741935801429213,0.0020691704363331033,0.003514420816440058,64737.9130662614
5.194796614639942e-05,0.047517078572782125,0.08206745079560059,1.902712070910059,1.0786093349523531,0.0026982741793305,2.3,1.0,0.48111964395179846,0.40597162892352456,94.25,2.269179635409128,0.0014152988990873633,0.007957733902584332,0.009448151015620545,0.014766309530449462,1199.6243208536907
0.7858572710858697,0.03376322108893248,0.2436171114553688,2.6899407806312126,1.2697000320213765,0.0015727744729707048,2.3,1.0,1.494550254092834,1.2130948118072702,108.75,2.0156609172850466,0.1262110715952965,0.563055986685103,0.007267162020483523,0.013109457801479985,801.7939429665947
0.5373433090060123,0.015790171515754358,0.0268012946249936,0.8217633059325522,0.9046486455818017,0.0020230245967633293,2.3,1.0,0.5230415697388775,0.5160210925334767,97.25,1.0749429026338886,4.2315608099320265e-05,0.0033042957097821762,0.0014566022958786137,0.0018846035621506994,25382.39869458877
7.07297026871552e-05,0.07471820916194667,0.0021474413810981126,2.215229875109807,0.7424940220911985,0.02253269110097653,2.3,1.0,0.65279726954556,0.6265946164368045,97.25,1.2719893812562326,0.0009269092066122586,0.023226550911675567,0.004709447777426349,0.005641615759486541,6515.964012369445
2.3146635741644686e-05,0.5960255280000265,0.007842036487523516,1.4156494380736688,1.3273283464402565,0.4184499609073437,2.3,1.0,0.7699592549901092,0.5801031802092746,97.25,1.6884053858838484,0.009456107035337023,0.03294485570886016,0.009092818530286253,0.00874466848083719,462.22756028148086
0.9061834664958617,0.051799412507146494,0.0034515942994836385,2.851651614528289,0.8238302752139599,0.5893103140159728,2.3,1.0,0.6512455362256852,0.6213239338038076,97.25,1.3833037117414286,0.001021418313033276,0.020789433647853142,0.004360157974845889,0.011914175577475776,7762.074460175753
0.2478390320829012,0.05252466841122773,0.9036553527761971,1.793843822319463,0.747999415630775,0.05657803311903005,2.3,1.0,0.7048166333287316,0.6942871214083213,98.25,0.9383090732808019,0.00021782620520781337,0.01495547664048874,0.001991282015363899,0.0030067020195631493,19517.055443206264
2.3643219859782947e-05,0.005051495671374684,0.017951589794471177,1.5088665420231306,0.9922077686932507,0.866353669772992,2.3,1.0,0.23738085966297415,0.12321778785874034,88.25,8.482221899755896,0.0003947038473067411,0.0005194021657588508,0.07760986376288921,0.31432806633712596,861.4205991337361
0.042908553735780876,0.019201198664637965,0.013595292346658714,1.1852379722303075,0.8788967761084967,0.008043131709229804,2.3,1.0,0.43261373855774515,0.39181103616880886,88.25,2.2039034853020536,0.0005088851390801638,0.005134048053152047,0.007503433984572572,0.009605285207524752,3691.2430154749272
0.0009378752719925765,0.06618374650774661,0.07837017737261459,0.393041632329716,0.9181941370726336,0.012864334167079446,2.3,1.0,0.8353953730790327,0.8344285970627606,98.25,0.26195042853544603,3.70075335276443e-06,0.0032841896471149656,0.0002095851268076284,0.00013812832641060428,12293.027844224804
8.358786094207125e-06,0.5932795503339384,0.6622758553322191,1.6005927859339688,1.2823797027174964,0.005703829719214211,2.3,1.0,0.9923818454846355,0.9725320135505328,108.75,0.6088270138219476,0.0006865354867086615,0.03572419869722865,0.0011161925385531448,0.001212389939367268,11164.598279255222
0.0034172793466863533,0.08101972992787805,0.010143597491881097,0.9129679696719841,0.8522253078681757,0.0038662026821800364,2.3,1.0,0.7442022416357289,0.7375186723307007,98.25,0.6834702040892636,0.00010364113424662924,0.011995156174235522,0.0012543039109305918,0.000949575475608008,32156.308857004027
6.964630058393347e-05,0.0022115332575343787,0.002451218301761173,0.0657947539898035,0.7008043987686263,0.0016349604610013308,2.3,1.0,0.429684181289662,0.3885581565064004,88.25,1.9151078327194648,3.9575099151083204e-05,0.00046069585593164555,0.000696140628534853,0.00038042968175333586,2588.7004345588066
3.742366471538451e-06,0.2367398749562917,0.945401048384089,1.327118495644184,1.2109027182961674,0.0031630277962579573,2.3,1.0,0.8439437754400239,0.820551776725541,98.25,0.7630936210666721,0.000536294013321878,0.020150987363648287,0.0013751856131286903,0.001593701202839032,8213.611360737545
0.033310525611621136,0.5011285620439667,0.4342817342961873,1.327482230534756,1.1543031942765087,0.347208896736204,2.3,1.0,0.9996226948953131,0.9709910821117698,108.75,0.7400643349509001,0.0015211332058715776,0.05459925462511972,0.0017167932324890559,0.001731431030597772,8072.886500527985
1.232843494842399e-06,0.06390291124859636,0.0013007526335592453,2.1577920701181665,0.9911100476500609,0.025307412397208948,2.3,1.0,0.548223769367338,0.4904051807105564,97.25,1.8450927254466483,0.001565755708671136,0.0138549494281298,0.007487151935893022,0.010827317203077644,2035.7176804058315
0.00039628643964821023,0.37906604985933895,0.0024731890988877194,0.4867649402564137,1.1518938174747813,0.0061053469451536144,2.3,1.0,1.0799723261433998,1.0796277920394095,108.75,0.0025986870872495293,8.782444660404565e-08,0.0002619684944915601,5.389457915255834e-06,3.9027465750850785e-06,6.381675607546044
0.05862123869055729,0.7427914741853764,0.21443334716663676,1.1950146321768274,1.2542117830995083,0.7230335556495412,2.3,1.0,0.9267084946717775,0.8378041906417117,98.25,1.1042834873369705,0.006809957621229573,0.06903212134642356,0.004334809897525688,0.00443492103357991,1952.6449140266027
0.04416564338936893,0.3585750384496442,0.01974552215786738,1.1855250694458808,1.3333638814322448,0.0021358818451207772,2.3,1.0,0.7351363909236847,0.590307166266422,97.25,1.5080864173838178,0.004219706560614763,0.019967849024095055,0.005139856114574448,0.004239742574898013,403.94863209895067
0.005412987068174389,0.575885598528855,0.785329383492455,2.5303114770185204,0.8687663614659509,0.33558171361071265,2.3,1.0,1.2981240332000623,1.2971498475472396,108.75,0.25140307436721127,3.65605238404898e-05,0.04933951328281516,0.0004871093982830061,0.0006282326571177641,444311.59931309964
3.339488081591048e-05,0.19179213298649594,0.028385000082764494,0.8486255141639804,0.8142193475209061,0.0660022107069197,2.3,1.0,0.9855861105163718,0.9854204225253923,108.75,0.0031037299245332936,4.775800641065864e-08,0.0002611685687416987,7.74153208637294e-06,6.005297226850665e-06,16.15366819731535
0.01105150560753119,0.0031123686902545774,0.02097189627514441,0.13952029915525532,1.1705907507311264,0.1859709445117053,2.3,1.0,0.19911538145206734,0.09482362198448024,88.25,11.047203902514463,0.00016394195095758063,0.0002033161905775815,0.08661888698589215,0.08462471167137044,9475.60274563212
1.5156387439057062e-05,0.37389505323169325,0.38478931413598627,2.0159937340147147,1.1781898826496753,0.02639054238134946,2.3,1.0,0.8883623320303496,0.8638963923710498,98.25,0.7819356906704689,0.0010680474730274947,0.03982675548295794,0.0022121635717801636,0.0024393868607736633,8424.484605604712
1.7062134983697978e-06,0.8323478361522963,0.0017955949869581955,0.7256068438440255,1.2296079960477595,0.5450433524826063,2.3,1.0,1.0340483170675838,0.9775135344392288,108.75,0.8616641154474698,0.00404432749028838,0.07515561997209208,0.0023007137520483396,0.0018045099262789233,3651.565916098227
0.024232056155964694,0.7766100557395988,0.04655750433703724,2.4141036395857878,1.1770680619510885,0.09131306103251809,2.3,1.0,1.0783882315745668,1.065263872205154,108.75,0.5591376425706437,0.0008578685903161132,0.07230791768437506,0.0015694565791279347,0.0016143427967809823,20177.63385585125
0.01921810786042851,0.03414030936739006,0.002026015950276427,0.39204562010161914,1.0417860133707364,0.7482573777376925,2.3,1.0,0.3792028881419748,0.17334093919936022,88.25,6.12346675310812,0.002465210042821556,0.0030357468579018513,0.11581578844862578,0.09569824080732989,779.2951810615563
0.00019369324514439466,0.824072469401203,0.3582656514253245,2.221356959308031,0.7466678597448144,0.6840468897512242,2.3,1.0,1.377841774931361,1.3538480702431612,108.75,0.588834415502191,0.0028084317095170563,0.16676670597820253,0.0013874644783756368,0.0014877236411735518,13166.46175951733
0.47158275702324043,0.030991740914436985,0.001523471113812491,1.3364818892841037,0.709671818945242,0.0055856386642745785,2.3,1.0,0.6206605584630573,0.620055586120727,97.25,0.5221123611396206,4.782887641257422e-06,0.004979099707202866,0.0010528347836091627,0.0012087028039514203,473661.60796154937
7.566421929138509e-06,0.1831488757036403,0.02398638000669745,2.152140397438834,0.7028421133180592,0.0020117623871879144,2.3,1.0,0.9154382341067531,0.9130240865437302,108.75,0.4414694642121903,7.394615395112103e-05,0.028652449954426784,0.0011524578939149433,0.001077086830865902,85241.62382023253
1.8596352663886988e-05,0.07928215132776349,0.202884472445304,1.8969072109633216,0.8426323041223176,0.05307442701085875,2.3,1.0,0.6547526419084502,0.6191863531921824,97.25,1.3485432269286481,0.0011366272132062732,0.020974456957377846,0.004460023231880482,0.005296555907806174,4475.115741971485
0.0011732879280376624,0.08521945506492055,0.002688144238136111,0.04150168990207803,0.9024565810101616,0.641578218044641,2.3,1.0,0.5498819619246132,0.31012077562356355,88.25,3.685304990070893,0.0070031323427625575,0.011763474357182887,0.04380452339408783,0.023515015979457148,152686.52386837397
0.04616245952543969,0.19006997345987933,0.15717935004572245,2.3512863264203814,0.9671222042418697,0.050120744307649935,2.3,1.0,0.8057654976129275,0.7852614950362096,98.25,0.9046680770799591,0.000926644435987875,0.03712427426732545,0.0030205756194403104,0.0035008085541445794,9553.26824753696
0.987665939640181,0.05835953368848678,0.013424999221772508,0.5260688010121964,0.7973808175387251,0.17002877524918836,2.3,1.0,0.8329342536932156,0.8124544320396154,98.25,0.8563850517585151,0.00032857331290661596,0.01381840116344396,0.0009811845436531134,0.0010103263942040745,8685.944335312206
0.08097742456434906,0.3013113868847175,0.08567992049206967,2.6783991485070144,1.1434398881021874,0.019345679065729305,2.3,1.0,0.8138950827280514,0.7807590457452809,98.25,0.974810839880176,0.0017371427351306895,0.042939707355845486,0.0035750319891580122,0.004447503114427163,5641.853248602554
0.045868525805672154,0.13294992587032475,0.001352817098947455,0.15036407040034327,1.0530769641025195,0.03974118625394429,2.3,1.0,1.042528004896049,1.042500432590609,108.75,0.0024189156149848337,2.701674772787044e-09,9.808332292360333e-05,2.3210390058004824e-06,1.4605297575826908e-06,475.8052356262659
0.2701929568009889,0.028119665360123818,0.13967991115078573,0.807523056196546,1.0660503999907378,0.06872785585673706,2.3,1.0,0.5002304761776,0.444788799874967,94.25,1.9267620321867178,0.0005974549830251065,0.0051330262560710105,0.00422958994376749,0.005384853686111384,2743.716075872329
0.0003084924481668804,0.05672717835983297,0.006879016406065745,2.0717395580635873,1.1921936281106706,0.539712646946908,2.3,1.0,0.4263749111303279,0.09523772668031212,88.25,10.7596246864254,0.0029043505214838153,0.00293270535106924,1.2278325596018784,0.5076091570666552,49.64300186784636
0.07058826705003055,0.30809965481903595,0.010468049550433046,2.1074630280694837,1.322754760167719,0.16671825049356936,2.3,1.0,0.648063705916003,0.40463085669736354,94.25,2.4312083412645125,0.0072809427797074985,0.014272170587031612,0.01717094449423104,0.0204273530109189,180.66205937512584
0.011487730926285003,0.013795345572735413,0.051507229856239733,0.5578785390536568,1.1105171551710196,0.006686974535505306,2.3,1.0,0.36234330438515017,0.22957125816228025,88.25,4.2078468864817955,0.0006771645092682901,0.001424794181061063,0.01766806020791783,0.015339605034794855,410.61813728226247
0.5382962699253128,0.01945781957354515,0.0012059815019295327,1.5359663693099326,1.0535974205808256,0.5517150652481211,2.3,1.0,0.43426248290685854,0.38882507315707887,88.25,1.9975919267952293,0.00046902995256597243,0.003585524604338426,0.005403093123627747,0.02164233121625463,4405.2796976020445
7.3232011365491e-05,0.28506223181991835,0.004750191989734382,1.3474102919685644,1.319403827893099,0.02301017333838141,2.3,1.0,0.6648864270893601,0.44867913799845466,94.25,2.1269026467498504,0.005741847279910424,0.014579215285741217,0.011601944728778174,0.009442672305691286,77.6997743552192
0.01166297724276006,0.32405076449412307,0.027483385940048594,1.5864274370486555,1.1297708827857893,0.1970737409391527,2.3,1.0,0.8435218558783061,0.8002683234763472,98.25,1.0009944744442074,0.002182942001320881,0.043093308333799485,0.003250545726235453,0.0030968696043304593,4190.855328071893
0.0031347935616759135,0.029996007947837664,0.036832499468440576,0.4085136822311993,0.8609052034080551,0.0025139108325590498,2.3,1.0,0.6304791467764723,0.619599596327881,97.25,0.8715852209727548,7.175181720812246e-05,0.004399548769901729,0.0009330298347810219,0.000629881546566576,15482.97162781702
0.0004116464427969252,0.09033104861933614,0.5349431005055753,0.8589702162846913,0.844282300517946,0.10969178639288375,2.3,1.0,0.7825795674091032,0.7466609971706278,98.25,1.051788484628134,0.0007969780837263629,0.018140625413312128,0.0018057072511937632,0.0016638939552528235,4490.390540036542
0.024380731395187493,0.01624390670320733,0.13471641414509203,0.4458375538856074,1.2309769909443795,0.9981445939502162,2.3,1.0,0.26891426477678054,0.15758945221261558,88.25,6.6464971566585485,0.0006515199453722537,0.001011531685213277,0.05649079710528426,0.146829536083184,1997.0927173109922
1.5467190681340078e-05,0.29227013704661864,0.6904324583626301,1.3108317027411207,1.0853879961454735,0.32739480130923837,2.3,1.0,0.9030432532703349,0.859121330737982,98.25,0.9392126283678921,0.0019795243601003487,0.04152067200437848,0.0023579539317716202,0.0026148077421705076,4449.939143452354
0.04767656072985253,0.018154905765186878,0.008730596613559244,0.08019603158862432,1.1013645503859635,0.4264549789684048,2.3,1.0,0.33446576759848473,0.18477902397913729,88.25,5.845291344418233,0.001104533401479843,0.0016475247921255989,0.048677479071017965,0.042481166930685384,1121.658997552715
1.7079737769783773e-05,0.014438336234995696,0.09443940406408557,0.5928571225156433,1.291797578117181,0.7309153000044273,2.3,1.0,0.243211820248457,0.08857288033840127,88.25,11.57501023070952,0.0004868020056032576,0.0005261916893126281,0.2944745102545089,0.38311037677889154,5572.61013354828
0.21769325871562617,0.043500521256150414,0.003974837056736587,1.4053715849684099,1.232067590517628,0.00668037229806453,2.3,1.0,0.4549495592596514,0.3395049679238545,88.25,2.7535644871121527,0.0012851471855884456,0.0039549487315083225,0.010253287116353068,0.01714955270320508,503.6927226779604
0.059436801487781236,0.9479527214740643,0.1297598553599481,2.9225763011933417,1.350358120304079,0.013001768075656773,2.3,1.0,2.45214002444494,2.451694485666708,108.75,0.0011719957239603787,1.875952371221956e-08,0.00010188356357687667,7.881900890031995e-08,3.925204968891728e-07,140.78351118706541
0.00012634093209682506,0.1490890172184897,0.902928547189779,2.001856335962473,0.8856103657389625,0.11666184975225521,2.3,1.0,0.8528067314771933,0.8335298592807853,98.25,0.8419558186632081,0.0006706592794707006,0.03058377001565782,0.0019601771457890284,0.002632737925929138,10599.757078187924
0.0006851045372425561,0.0011599422243803307,0.05342271800088872,0.17294042335120197,0.9536972758398611,0.16412968059284086,2.3,1.0,0.16624680439647477,0.03852110968607339,88.25,26.71024841569091,0.00010515422678917761,0.00010688629426219792,1.6719899315367168,0.49490982650120513,595.4246807974653
0.3110359730172516,0.017948244682802195,0.31141719483508473,2.250087111775038,1.0854939587197736,0.8111766458002619,2.3,1.0,0.43642300839114745,0.3771185668828266,88.25,2.1743909534040236,0.0005884541834779728,0.0027859571630955635,0.004744271894854842,0.036333948040394796,4142.260313129307
0.16591252997598305,0.04225913865763864,0.00500829624605527,1.1041355026684183,1.0001851240476292,0.0023572373351429736,2.3,1.0,0.5532121995012649,0.5262442948232681,97.25,1.4148696922313122,0.0004068541698386066,0.008473654612133154,0.0034534490670965427,0.003703659846103619,5585.4655955508315
9.169001062523055e-05,0.42707634611498835,0.003293684633596352,1.058862684356694,0.9549333211641593,0.238262519869938,2.3,1.0,1.1171929527551094,1.1115541291990032,108.75,0.44964994467796965,0.00022581652423347975,0.04595934309701222,0.0008414795984273685,0.0006457872857008027,55075.348315759984
0.22906199359695534,0.00992425980970381,0.006709734525649446,0.831182344888419,0.9027902893206347,0.6411976583689938,2.3,1.0,0.4455697604398666,0.44429614662204936,94.25,0.20937438339443812,3.0522808946095714e-06,0.001080112259528948,0.0008939615902710129,0.0005912601761498903,63107.64066665451
0.019246703940621956,0.5894634081913772,0.11705882716899219,1.5127106898053915,1.0362914956895402,0.5195177363054206,2.3,1.0,1.0652390274098869,1.0315750649680684,108.75,0.7785315816374295,0.002780755500495835,0.08992843721184784,0.002219657396102531,0.0020791113830838704,7266.534437849209
0.27331271258431233,0.19032446039399004,0.0017380835513924739,0.9314811672162898,1.119645743791267,0.004541727887017668,2.3,1.0,0.8977626641400792,0.8966356961612152,108.75,0.32703615646533707,1.2619379587602841e-05,0.010242972769710035,0.00044294944637151694,0.00036030818953709174,259389.47589509183
0.6111275488216185,0.0030713958539754093,0.0012946055384507867,0.22881925375279788,0.9607806822175853,0.00623555013870591,2.3,1.0,0.4328489883975512,0.41682066085801817,94.25,1.4756707417624901,2.2341528921811238e-05,0.0006426252221826828,0.0006865955213424807,0.0009892286449002035,13791.352307178915
0.0015779717737234276,0.05960443003569128,0.18915845998896705,1.5337174536974278,1.1489790883651223,0.0019526018627566164,2.3,1.0,0.49969420486605004,0.404516159542139,94.25,2.2830274514754865,0.0016662686117244023,0.007622634403377099,0.009181248441964423,0.012005231302124976,831.023868733772
0.000547282247879027,0.09820452862582037,0.31047201548384934,1.9372616992668936,1.2609703481602375,0.0011856719991137756,2.3,1.0,0.5178581706042809,0.3254217408800746,88.25,2.986543653588986,0.0031443076518217713,0.0061246626676089815,0.018810602788398183,0.026546942879708223,188.7510887521347
5.128743058007634e-05,0.4405260196955641,0.04445181951362495,0.4901078993826703,1.134423662698274,0.5897010812623781,2.3,1.0,1.81719945978099,1.816893897768159,108.75,0.0075879200112344255,3.476933825297124e-07,0.002060262912345401,5.2844114294477285e-06,1.8042971060240571e-06,11727.079459485305
0.00043285765606648275,0.1688782897139532,0.001285371994343848,0.45332430691068026,0.7951442871112193,0.004652910626175946,2.3,1.0,1.0917909455367054,1.0916849632339414,108.75,0.0026415480169463225,2.1527292060063985e-08,0.00020505984303464952,4.035371762005411e-06,2.7094449190505173e-06,35.403612463779766
7.726079160579027e-05,0.047104314590342915,0.6291715893462883,0.9043754379432908,0.8942498811505251,0.0049835983049750735,2.3,1.0,0.6401349630149682,0.6239440843319172,97.25,1.0140876147506634,0.0002051117677951686,0.008479102599327076,0.0017486347461356348,0.0017366584388194106,10210.381830637323
0.07861242997398135,0.20622933585644895,0.037529716837384826,1.164518668032834,1.2835520283609672,0.001327485867508435,2.3,1.0,0.6753613578553194,0.5755562345996377,97.25,1.4926010020927587,0.002472487379172425,0.01601488017945559,0.004561467052228817,0.004118118894882641,962.4207349955876
0.4142847849630712,0.006955059771852161,0.025794635269943578,2.28819844102053,0.7525364309928181,0.001044970537425019,2.3,1.0,0.38473798323861674,0.36933036685632276,88.25,1.4939631960248456,9.062421708687287e-05,0.001928756213812586,0.0035704591105914793,0.019069000184659658,13519.937210211718
0.00011750800065596084,0.003984857808031987,0.3950658283262522,0.040247619689994796,0.9447944718442846,0.0042251535034257,2.3,1.0,0.5801092426956881,0.5089860000692131,97.25,1.4684110560622143,6.0938331092615095e-05,0.0005446133978601539,0.0002536278104046395,0.0001604742532918497,1663.9969816566042
4.0485190612127444e-05,0.01196453753423552,0.03344544148535739,0.23495917181059411,0.7784365062919361,0.005141714179987942,2.3,1.0,0.5364595089683789,0.5126459955148357,97.25,1.2902735054455945,9.309415535336402e-05,0.002263533460920751,0.001024350399434383,0.0006511087108404883,6168.507866393756
1.5638022937345033e-06,0.05875549803087502,0.18014323363872978,1.2194887398473233,1.0595113263321645,0.10729604855365651,2.3,1.0,0.53203995182209,0.41994826984651096,94.25,2.3551130402330878,0.0021582544733660626,0.008923782493233284,0.009253498127331825,0.010428113574927166,604.7233265883901
0.06707027138866338,0.05508962175766474,0.0018085093993027532,0.32957650607067435,1.1775790177695271,0.03706985622502901,2.3,1.0,0.6202653655359178,0.534726054560165,97.25,1.5523261250876552,0.0008046846024795731,0.005817908715254574,0.002224197864923698,0.0015241207812333039,992.5870818651723
0.01752035963968605,0.003458721338814857,0.01798619562415503,0.2940772942498785,1.0621025625865386,0.5606883259276968,2.3,1.0,0.20412915814891275,0.12500309687057373,88.25,8.417590890587435,0.00022166459972222544,0.0003714690735419049,0.05240181962631117,0.13547144253858212,2503.7176377756728
0.019034645334252222,0.038837123240376616,0.019741051098639422,0.5161656853251502,0.8475012780288838,0.0011604381732237845,2.3,1.0,0.6658488803877276,0.6594430880236626,98.25,0.7178885955399585,4.824902011330706e-05,0.005257614870041075,0.000860138600910849,0.0005990781962240435,27791.033843849684
6.673646330874322e-05,0.32973094953387344,0.002637638174809724,0.1902877900667832,1.1443849715643404,0.5049754724960485,2.3,1.0,3.7418196380341624,3.7415923660709485,108.75,0.0021538380578826877,2.8057026923988815e-07,0.004603089801065607,6.564713966141251e-07,2.0503928796141852e-07,2914.0587488583205
0.523483577920411,0.1400096907474646,0.8812679046793582,2.9583035169570318,1.21830346610253,0.3703824095995331,2.3,1.0,0.723919945035969,0.6498636625681848,98.25,1.3991699102581852,0.002429668503601941,0.02131763273219435,0.0036977616207696197,0.01071214120174357,2161.055005812581
3.514261550627117e-06,0.06790171398059282,0.10196708011800094,1.163595382109727,0.984774787136597,0.01852836161379698,2.3,1.0,0.606627624515494,0.5665329804035911,97.25,1.4078461536489029,0.0008474055325881531,0.012941124757525707,0.003926477695207147,0.0037165670398810616,3467.202000902346
