gd,LamS,scale,vS,T_crit,T_nuc,rel_dof,order,delta_p,delta_rho,alpha,beta_per_H
0.5952292257668044,0.02003690721901866,2.3,1.0,0.37002882392371306,0.34193218392359664,90.25,2.396979883421207,0.0003377554077596311,0.004617006060339775,0.01137561336636727,3825.5926434403873
0.3646204746852789,0.0010518838280195566,2.3,1.0,0.1447434277865845,0.08397194851963376,90.25,11.841872666664244,7.467185964305917e-05,0.0001280399770411815,0.08673271931331535,2758.8349629474296
0.6194521747904969,0.008212858720583943,2.3,1.0,0.23928820525264605,0.15329104463372215,90.25,6.462922735043893,0.0005175917236117116,0.001075047149649644,0.06557445284747744,880.7300245674348
0.27895049352528545,0.0014229937048484038,2.3,1.0,0.20611498425542277,0.18455327719533818,90.25,4.409129613367083,3.182006148781896e-05,0.0003241710207648185,0.009411556224328052,6821.911234436615
0.9123508585088863,0.04802384412261499,2.3,1.0,0.39501463400901765,0.335137812767282,90.25,2.814413662324597,0.001631483292554749,0.009817504790430278,0.026210885710056097,1544.5941332108926
0.2376492386215564,0.0018357563901465548,2.3,1.0,0.26412293063743286,0.2541587391379777,90.25,2.3760050698029564,9.309919089903022e-06,0.00028800083907540557,0.002324598014458617,13984.994538296025
0.6798743341849959,0.01180774164981776,2.3,1.0,0.26187561015104927,0.17360266362033577,90.25,5.6963445754140265,0.0007114038869189701,0.0016020251255231303,0.05940432759649385,765.7565022717022
0.8684824020880005,0.08556296972722792,2.3,1.0,0.5282656303012488,0.5053748592601431,99.25,1.55103140814726,0.0007922731361894725,0.01898947606032146,0.008915576741234959,5389.353812259405
0.9176108746531264,0.06170361021972446,2.3,1.0,0.44056088117426606,0.3968193762529674,90.25,2.2692996256806284,0.0014342740162778742,0.014034141689427793,0.019062887072564205,2418.9989567346565
0.4671844709511134,0.010437828230865568,2.3,1.0,0.33388356709797173,0.311457090002381,90.25,2.4846817477077603,0.0001441753901303749,0.0023002853516495628,0.00823309499115069,5330.4722120378165
0.34047247692546256,0.032642702216623125,2.3,1.0,0.7130929841071819,0.7117089459333898,100.25,0.34494808661089227,1.6156562896163518e-06,0.0009274369636176893,0.00010960032194674844,67400.31793843552
0.6483506461495004,0.010852838125192265,2.3,1.0,0.26265425307296253,0.18484857402433483,90.25,5.311903654529312,0.0006242921228900775,0.0016735441257958318,0.048277752939661765,846.013058209231
0.38535745362971485,0.014789080175654902,2.3,1.0,0.455045452381924,0.44909970207854444,96.25,1.0970127337616455,1.892392186922387e-05,0.0016307704314671156,0.0012660257286971047,19024.561394366483
0.3801338220806124,0.011839084297177997,2.3,1.0,0.4163710083368252,0.40853676298579517,96.25,1.32567851102179,2.5721526057120858e-05,0.0015464295389440927,0.0017531792989671307,11148.932997166312
0.6563719715604908,0.03546156277276603,2.3,1.0,0.4413460596975925,0.4200704965572684,96.25,1.8107368710102016,0.0003493332619226748,0.007675771719123967,0.007784919044412892,5039.59184489834
0.602510172489925,0.08627301189307132,2.3,1.0,0.6898316658453048,0.6857180434901647,100.25,0.6552351869348122,4.334934969223159e-05,0.007848633390315773,0.001076338468713256,34439.6646235147
0.37724803329611845,0.005258355711941596,2.3,1.0,0.2910345081116968,0.2708036033689487,90.25,2.8020318983635093,7.240459221130244e-05,0.001134337500677071,0.007103932614067339,5062.77724893649
0.21904948448596118,0.0011104322138183818,2.3,1.0,0.22455525970760448,0.21294308950052374,90.25,3.0923354415079434,8.893092936171614e-06,0.00019884763115221192,0.0032571706842556203,12459.023043136778
0.4342721813772691,0.00802711723455238,2.3,1.0,0.3145647660818729,0.2920792427766808,90.25,2.6592844627624554,0.00011806331466569352,0.0017737737430777514,0.00820861230817196,5155.9540752008625
0.2598166713670076,0.014942630990127657,2.3,1.0,0.637322249306446,0.6367114102507828,100.25,0.32267690624638284,2.632597667917569e-07,0.00030247442725928053,5.5802706091830694e-05,353444.43885163334
0.25935836635150333,0.0005397167825874877,2.3,1.0,0.14167022476910388,0.11027337505478109,90.25,8.521295560325004,2.75708687684035e-05,0.00011309923648437285,0.025760323001307133,6366.821815434568
0.8188605319926747,0.07492549269809268,2.3,1.0,0.5199010345180284,0.49926241047576,99.25,1.530949967668969,0.0006163700388359603,0.016242532367624907,0.00800625204401569,5660.217646604454
0.3578876336161011,0.029958484795011172,2.3,1.0,0.6607286155445179,0.6592486184205103,100.25,0.42537564300393954,2.266065158060271e-06,0.0011121703915561998,0.00017853013926759072,93068.82654989856
0.7853308056046107,0.07374065080468346,2.3,1.0,0.5317961699295015,0.5140915078670653,99.25,1.422641219807611,0.0004790816585132779,0.01519499400638799,0.006662386251027065,7262.855345988475
0.5208032484991516,0.005360368948330593,2.3,1.0,0.22804492819218083,0.1649115466413086,90.25,5.9062994597197225,0.00030871215409372654,0.0009165281146293988,0.041736481222361926,1613.6199278255747
0.8544072992701478,0.03338362987237591,2.3,1.0,0.35189652229518836,0.28009949771583714,90.25,3.442474476322294,0.0014382761656000927,0.006089510045495298,0.03332017930987853,929.745394539929
0.28100647463051087,0.0017271674239346748,2.3,1.0,0.22351759069710964,0.20434111107662412,90.25,3.794016784663762,2.9782449053690507e-05,0.00037914421109347613,0.007324124638234883,8573.963378563767
0.42115102859141973,0.020992373783743433,2.3,1.0,0.49468287403777544,0.48887844961240723,99.25,0.9917657033948163,2.3487462569436734e-05,0.0022417945752510327,0.0012019412331187188,19739.59033654693
0.665266405636035,0.011995518616391561,2.3,1.0,0.2692535191328935,0.1911119222761808,90.25,5.133751589145191,0.0006790576909444501,0.0018674229602482803,0.04714828170480271,1161.4289840467416
0.34329135501634,0.0020743477202946853,2.3,1.0,0.20723208901383897,0.1756208423693849,90.25,5.07484712255523,7.360529047254383e-05,0.0004757881784744006,0.016845492874332398,6112.714141321131
0.588963005898481,0.031403544131539604,2.3,1.0,0.45378112812675675,0.43817757689429304,96.25,1.5813834812387033,0.00019249777240519517,0.006058216275745029,0.005189971188900968,6472.3673023022375
0.47135008237912657,0.018170818737092125,2.3,1.0,0.42373280866288565,0.41198993827418373,96.25,1.5284920561831177,7.62787611665039e-05,0.0030474210117353295,0.0033404639555124987,9340.470175798153
0.5365546610249312,0.006325987199426035,2.3,1.0,0.24009649000515942,0.1790549859677265,90.25,5.4048406878662885,0.00034421416144156207,0.0011412565669513394,0.03739486009560479,2723.831191691721
0.1646681366675603,7.906956256321593e-05,2.3,1.0,0.08586732280001637,0.06304885012908426,90.25,15.210039655718008,4.705751384542288e-06,1.52987858102213e-05,0.03260788130379449,14871.28017109071
0.516931347069288,0.020848116117819046,2.3,1.0,0.4189293078509997,0.40418361259740127,96.25,1.6832155314786692,0.0001264459758552692,0.003926509157001774,0.004646357053923643,3458.890324110252
0.4270106578886378,0.0046797966716255815,2.3,1.0,0.2510780772893314,0.21600750617668407,90.25,4.105646635762447,0.00015226026880617348,0.0010784358735617065,0.016683733840878835,2912.4023409889087
0.6152299500903403,0.007111330404499319,2.3,1.0,0.22407077581422694,0.125275031299445,90.25,7.955151196157036,0.000472204613036699,0.0007514904570341393,0.10276368968906166,1289.094845445673
0.5135170587341469,0.027789214883126453,2.3,1.0,0.47787382632216846,0.46828256027734444,99.25,1.267161553184938,7.699278302697454e-05,0.004223969878937195,0.002690170896130029,12495.087653383509
0.314943073396324,0.0196833711263939,2.3,1.0,0.6119533077791561,0.6105246848666518,99.25,0.4465393480883891,1.4642987036378452e-06,0.0006960154324281431,0.0001534252891796425,88710.03560249656
0.43755257192168073,0.005256917904435092,2.3,1.0,0.25941825393568807,0.22483091641594535,90.25,3.9184082331862826,0.00016285686456502034,0.0012161351280459928,0.016029944152365614,3323.577653377381
0.7995465898175944,0.09288016239879271,2.3,1.0,0.5796181375423216,0.5659344134231765,99.25,1.2123442447363204,0.00039037987751226744,0.01753055277490989,0.005233861076592667,9686.748099963752
0.15863747231712721,0.0003302122921596656,2.3,1.0,0.1688738329034655,0.15934218242745513,90.25,4.147904567853679,2.8726539540161107e-06,5.935287670934828e-05,0.00310093760104852,57542.4434208107
0.7066685026402091,0.03101360499069242,2.3,1.0,0.3944080523744292,0.36030026837408413,90.25,2.3761206767142067,0.0006195775381457325,0.007237448183848007,0.014464433319535895,2891.8739929625694
0.828592322975484,0.07724498235545106,2.3,1.0,0.5224081315463447,0.5015432426283364,99.25,1.5293681168333333,0.0006423450169668402,0.016803471738541242,0.008133106886677632,6122.758014643497
0.3634377905546766,0.012369751216663748,2.3,1.0,0.44086061171139584,0.4347619309470091,96.25,1.1246180775544412,1.639761186679814e-05,0.001346108504573021,0.0011898570917323326,17687.66360542778
0.5411465521381543,0.00600773386259116,2.3,1.0,0.23274418369684327,0.16664509435106012,90.25,5.859564502106981,0.00034919371448857586,0.0010001531309090743,0.043678796479499,1963.1274802837172
0.7351000905457151,0.027696335680700988,2.3,1.0,0.3643650977507156,0.31843545489233815,90.25,2.8535268907252633,0.0008177527604742996,0.006228845552387162,0.020403101740811513,1720.6364019221332
0.46145412200440994,0.010449617585479836,2.3,1.0,0.33724431221984186,0.31589309470817584,90.25,2.4137963788042063,0.00013336881796541678,0.0022694823458585776,0.007676099179933081,5590.88109561318
0.43510822986223885,0.002721394237200204,2.3,1.0,0.19396653239227202,0.1372168196311082,90.25,7.111763804567477,0.00016521882817678717,0.0004594909156244547,0.04365377761323404,2163.698424822005
0.37967760320436184,0.013980657370273356,2.3,1.0,0.4491908485170063,0.44312398956431986,96.25,1.115891968766824,1.857915302901081e-05,0.0015522808060938406,0.0012714228424625192,18315.397154497532
0.3628643614465743,0.00391603074880255,2.3,1.0,0.2631586562707752,0.24003085962705387,90.25,3.325136103185777,7.263892668433482e-05,0.0008833117374035413,0.008962310338837542,4417.062009974005
0.4862582824107742,0.012841237047891637,2.3,1.0,0.3547411689244172,0.3338379037780916,90.25,2.26456567947068,0.00015122425171886032,0.0027646514524851777,0.007496734083506365,4166.243719801527
0.21386055058990272,0.00017290498922523136,2.3,1.0,0.09899201804423946,0.06643892004549573,90.25,14.754665834664882,1.1672676846485458e-05,2.821155123697812e-05,0.04876531207551152,8422.08324350142
0.7575062918094705,0.06050831941530945,2.3,1.0,0.5011462937175422,0.48178555302727655,99.25,1.5551192681391803,0.00047124315217159096,0.01285313119261551,0.007306087050922879,5940.544772118202
0.22524437563268807,0.00013059682951817956,2.3,1.0,0.08246823038819476,0.037868293449383236,90.25,26.38502393450832,9.5497406362e-06,1.208641363979892e-05,0.19795606689925346,7704.014094424652
0.6387014215449819,0.04410274678512727,2.3,1.0,0.49501650164449906,0.48084617621778863,99.25,1.4072524828985158,0.00021793254334257287,0.008210189597035733,0.004703482289173922,10409.964638866762
0.9234806656779437,0.04660861120009378,2.3,1.0,0.38570217463118117,0.3194633167006544,90.25,2.9882353180522467,0.001740695524729675,0.009011303950675842,0.02913922201890949,1129.0949993671472
0.5160320184906229,0.02913250487322316,2.3,1.0,0.48603734686315997,0.4767974486427174,99.25,1.227853733185686,7.470660593655865e-05,0.00432759083571449,0.0025644928648690165,13139.39841135984
0.2551198067233249,0.000312978210960091,2.3,1.0,0.11214240011621542,0.0724662666389923,90.25,13.606033276743695,2.1622251217122514e-05,4.7036668576925113e-05,0.05744699326317087,6261.19367980168
0.46575263532707023,0.01467701700957453,2.3,1.0,0.38911670470966386,0.3745470622491542,90.25,1.8083242683786869,9.348802952622443e-05,0.0027490752029584384,0.004704736871451309,7728.349911007781
0.6490471090272214,0.01754996549189251,2.3,1.0,0.3271147530247716,0.2808424156535703,90.25,3.254129804095239,0.0005809645202853615,0.003912548424445665,0.021182793118401797,1887.627824686193
0.9890542588157222,0.03556114515883325,2.3,1.0,0.3120812603684436,0.11563689340568907,90.25,8.647237668421957,0.0021152035951591238,0.002341247949341034,0.44099741680901294,54.842732649809335
0.5769746192743178,0.05860453270286539,2.3,1.0,0.6044428282581465,0.5988333444630007,99.25,0.8404376865783897,5.659815155456549e-05,0.006625821307080559,0.0015779993263288189,25948.437098684448
0.1259920133533714,0.00016911784372398777,2.3,1.0,0.15101827271159293,0.143987708916241,90.25,4.248253017661841,1.0559929647607313e-06,2.7002423665172426e-05,0.002115803640744089,35114.062852403054
0.20853800738888328,0.00022066998316715253,2.3,1.0,0.11279395169633757,0.0861160381081173,90.25,10.98934338966954,1.1946009382517225e-05,4.519322616422629e-05,0.02767651980348683,10180.20033036721
0.7220845132938108,0.03616633093136023,2.3,1.0,0.4151475192571446,0.38459763685117276,90.25,2.17555415418587,0.0006053268353391258,0.008406921971743905,0.012941507540359408,2894.9676472480355
0.23854241163664447,0.01532193717184639,2.3,1.0,0.691266172072652,0.6906479041038842,100.25,0.2563250318976964,1.9337287962550853e-07,0.00022962477709187468,3.06005394722033e-05,228428.5616430144
0.17008596048470304,0.0013862697093229444,2.3,1.0,0.3117769231268238,0.30838445427693045,90.25,1.2224263612450559,8.416871837904627e-07,9.354516390959813e-05,0.0003483579537273497,35102.196210852664
0.4570653456568089,0.023463303425854315,2.3,1.0,0.4863842043589948,0.4790418870566049,99.25,1.108918959328343,3.9969354614873e-05,0.002950352977314108,0.001715817186926677,15347.441162199526
0.3335537252596936,0.03203385013548115,2.3,1.0,0.7191144971483847,0.7178747196384031,100.25,0.32949542804930704,1.3108160440700178e-06,0.0008453444156959478,9.651085817818011e-05,74187.51994226879
0.2852306810052353,0.0013970857890845585,2.3,1.0,0.2008616231222391,0.17739352575518597,90.25,4.711177497860773,3.596713324934854e-05,0.0003223393731018945,0.010963181232400766,6279.420819287923
0.9116200042740442,0.03700264974490565,2.3,1.0,0.34905239890184353,0.2623853679241778,90.25,3.7319684105321453,0.0017665904503250383,0.005813993134391232,0.041313345270802285,709.7334529892796
0.27641782823987804,0.002557222682578538,2.3,1.0,0.27063122835941855,0.2577144206415273,90.25,2.5610325483696985,1.9203278791955856e-05,0.0004602615661085949,0.0035141810083529784,9342.219103077075
0.2357760299131273,0.000945516503176764,2.3,1.0,0.19629143515443728,0.1795328789551243,90.25,4.261346732456007,1.583352516273007e-05,0.00020463042894076824,0.0066338940717660545,9357.130103573503
0.49887764645911603,0.017915766064857078,2.3,1.0,0.4027966145897881,0.3871307771200018,90.25,1.782064496065782,0.00012222814869199128,0.0034411381227986565,0.005159951342568065,6543.4224521593205
0.9976032585421644,0.07687980223358958,2.3,1.0,0.45687127550963563,0.4087758023956184,96.25,2.2371000372409386,0.0018789579932091821,0.01709869072937852,0.019339396144201895,1879.014769269456
0.6099321570837171,0.020088607721093853,2.3,1.0,0.36377025826091475,0.3326031388895725,90.25,2.524865357813109,0.00039078023583302354,0.00467450806353362,0.012864853295015147,2925.8226077322483
0.36627528247780705,0.0010075021007060038,2.3,1.0,0.14109672519766872,0.07729542259801607,90.25,12.891175200126568,7.221713960418123e-05,0.00011245212083134952,0.10610280016756217,2621.166845015393
0.4688851424646777,0.06199659549716508,2.3,1.0,0.7260389505862398,0.724467739987884,100.25,0.4450380739127214,6.040970047777039e-06,0.0029885374928729225,0.0003289422290115919,142529.4007170364
0.22036394739287535,0.0004874831462092704,2.3,1.0,0.153824654268153,0.133328158846624,90.25,6.395045599394576,1.4534898101458023e-05,0.00011278438564579329,0.012020865817359642,10212.834683872523
0.8059031176855806,0.03271911397057663,2.3,1.0,0.3657503194008549,0.3099128197735378,90.25,3.0202280927758998,0.0011399358428553635,0.0068772294164396175,0.025109013188542743,1492.901806523604
0.7581575020334586,0.07712648022349713,2.3,1.0,0.5558581412874029,0.5417564909959852,99.25,1.2672444361850073,0.0003478925850861486,0.014595446476207835,0.005189098142049172,9242.583906709811
0.15349580591356593,0.00013834663954436885,2.3,1.0,0.11659057594114222,0.10197841542041822,90.25,8.141613623116612,3.745619036553035e-06,3.167426570466344e-05,0.009863880825227022,16919.712070265377
0.46589610903299905,0.010206084421538586,2.3,1.0,0.3312957010503598,0.30857037045423175,90.25,2.5186156939342257,0.000144729972735496,0.0022580953153164864,0.008388796919801773,4118.673362726199
0.24783237150619086,0.0023860408438019388,2.3,1.0,0.28757243664424426,0.27857304079145967,90.25,2.0604419930565396,9.212516082557094e-06,0.0003445648729857344,0.0019270321499020248,10253.969464581798
0.9028921129549744,0.04066021216095897,2.3,1.0,0.36854990705859214,0.2968939219224389,90.25,3.2441152676519027,0.0016698048365631352,0.00745999989355497,0.03233760807452797,1288.2066514054502
0.25963376384677694,0.008807923045851691,2.3,1.0,0.5043103458991308,0.5023559602651819,99.25,0.5902503391495195,1.2546339553179409e-06,0.00037087363680879393,0.000178349016777011,48924.402920930486
0.4597436919451009,0.014600031792406855,2.3,1.0,0.3921942236496654,0.3781654282081155,90.25,1.7641341230752043,8.662423305601068e-05,0.002674811539039309,0.004404941994818613,8074.766174242555
0.2344390144958507,0.005243052723876232,2.3,1.0,0.4351052919238209,0.43230833773870986,96.25,0.7726358022053196,1.526441889068697e-06,0.000279260819988289,0.00025249706448948343,7592.605441574919
0.3069502492374885,0.01641518329829445,2.3,1.0,0.5773385870008033,0.5757182106562139,99.25,0.4998863936851407,1.6288710324025013e-06,0.0006476252443159414,0.00018054060577082725,79499.45712042497
0.28196571997063147,0.0017604870148168416,2.3,1.0,0.22483036119092792,0.20571518719803733,90.25,3.7609441237848107,3.0003069455544415e-05,0.0003857360821691016,0.007254360653418265,6340.205636820417
0.2553153654490812,0.0010467535620759692,2.3,1.0,0.19272581138183015,0.17260403091993937,90.25,4.688695022358422,2.3149823384777763e-05,0.00023746487090906465,0.009010936626376753,7770.645042882056
0.24643745907396652,0.0027446836236352063,2.3,1.0,0.30832716116141523,0.30076629873009614,90.25,1.7660409096834218,7.246468844247962e-06,0.00034720382341809145,0.0014290325209988831,15060.579790986936
0.5845776269649576,0.08108523245744582,2.3,1.0,0.6873668146782022,0.6834557215674107,100.25,0.6416740457668277,3.711485970799011e-05,0.0070546794083045095,0.0009803313164597424,37343.37025017679
0.28893770532891183,0.006152328795125928,2.3,1.0,0.3898710004553477,0.38436257402089086,90.25,1.2068508267319422,7.43291681844227e-06,0.0006099279541441766,0.0009412141867266055,23904.259618748878
0.22093972030453868,0.0051998496787654626,2.3,1.0,0.45676534040281985,0.45501144133536886,96.25,0.6288487220742038,6.811566289170734e-07,0.00020492731488441773,0.00015098414778443004,67796.39321203309
0.20837129702318113,0.0013020671376922524,2.3,1.0,0.25235576107524327,0.24391875064863705,90.25,2.3402681669297296,5.260434011160765e-06,0.0001861665202090232,0.0017713122747603197,16314.042428061202
0.8452263637050045,0.08559018120819613,2.3,1.0,0.5383972516693551,0.5183418388354271,99.25,1.4646198392613194,0.0006552337042327952,0.018399895787722373,0.007806229171106201,6246.911907198679
0.3198076519203207,0.0035822831691962004,2.3,1.0,0.27967294989043,0.2639528667779746,90.25,2.673958053786289,3.560284219979951e-05,0.0007087734643066428,0.004917860615535517,7115.283656704737
0.6897552003636349,0.06635456705960183,2.3,1.0,0.5579325041910252,0.5467987653627244,99.25,1.1654603457229413,0.00020875136074613443,0.011239992938713528,0.0038507642492593736,11784.031402402223
0.6999984412499488,0.033939468577065195,2.3,1.0,0.4130845281324748,0.38402473608616317,90.25,2.1523220560019096,0.0005369655620412282,0.007851685982776826,0.012159071815616138,3076.4948685300647
0.12177257523750018,1.095838595260379e-05,2.3,1.0,0.04415362422562463,0.01903765310512136,79.75,52.50359009451607,8.051687217401687e-07,9.700443463329917e-07,0.28146783344889126,22838.293177036016
0.7001550041605401,0.04802496301544256,2.3,1.0,0.48008771046348186,0.4612144873858667,99.25,1.6024635993157688,0.00037241330851017773,0.010052172626762626,0.006803606220412437,5557.779693356838
0.6798394699945768,0.05010286475323286,2.3,1.0,0.49956915746562924,0.4839292562961986,99.25,1.4473008348542613,0.00028621038955287115,0.009784993894160404,0.005464167941237935,7472.010354244226
0.4446388638981241,0.021283079879195924,2.3,1.0,0.47624273708792586,0.4688541537578387,99.25,1.133681331786651,3.7239139947777e-05,0.0026809124401112605,0.001699114132112135,15398.444196812
0.9308654792898066,0.0683288748702801,2.3,1.0,0.45614791068074234,0.415054605082567,96.25,2.1449473732957847,0.0014423885287901637,0.015708464911580122,0.016716046490411262,2599.128147568109
0.3532247684111447,0.00449475376422957,2.3,1.0,0.28587762551620244,0.26747240627714264,90.25,2.763542475494298,5.507287661779417e-05,0.000941789039764199,0.006197435157916805,7177.479741902613
0.6563949052787293,0.00974918725590757,2.3,1.0,0.24631434981805472,0.1528549583917175,90.25,6.496364716475137,0.0006165489164818843,0.0011885544718674259,0.07332891591039617,1356.0073757454331
0.8119031816117629,0.02436550245470933,2.3,1.0,0.3164545234537182,0.2315884996021316,90.25,4.233901100431794,0.0012574543830281136,0.003782347954070601,0.044286139263983657,830.2927178114729
0.27174929291324734,0.008033071141401026,2.3,1.0,0.4647527674837178,0.4621878541998757,99.25,0.7453961581388499,2.187815958999001e-06,0.0004534307853039654,0.0003043181693590558,51088.34348771093
0.5103429411075278,0.011540584580242623,2.3,1.0,0.3262117252800101,0.297885180905259,90.25,2.7698197660494133,0.00022264134384695784,0.0026659352404985806,0.011403240918826116,3400.4882970581534
0.13954879628304429,0.00033566301986890073,2.3,1.0,0.19047033181334755,0.18414816086366645,90.25,2.952188137707398,1.2095896806489908e-06,4.411219366587545e-05,0.0012920026695628314,35490.708711429426
0.32075076892720455,0.004610182435316811,2.3,1.0,0.3127344211355319,0.3005737893591669,90.25,2.128113871041421,2.712387958446645e-05,0.000793076713755881,0.0032725408086431095,9732.210809424494
0.40154820156292104,0.04127252662807201,2.3,1.0,0.6905919680659081,0.6888577049775189,100.25,0.4342274287639978,3.963008704852e-06,0.0017295970552760886,0.00023289704785636877,290862.2054270037
0.3274050058818938,0.08093523957323817,2.3,1.0,1.035220603523506,1.0348349479650816,110.75,0.13282766873760193,3.418242825459217e-07,0.0009454806290507545,2.2627994347190573e-05,148432.6784823687
0.3791631614870864,0.004125096391316154,2.3,1.0,0.26023128575368326,0.2343528042064869,90.25,3.512301369063373,8.981942348586041e-05,0.0009487651633584395,0.010593815632789235,4372.36191634863
0.6879718425534852,0.04525693060385099,2.3,1.0,0.4739408591404996,0.4550615490796001,96.25,1.6231732170331294,0.0003551130376690248,0.009469344275926744,0.00697364947468519,5556.753962064282
0.4725407889490627,0.022902777049211346,2.3,1.0,0.4685501200363561,0.4596752478200362,99.25,1.2378842622881086,5.536843620695259e-05,0.003245977322737126,0.002226547680464175,12816.564724349988
0.4791409441722865,0.002135779821066283,2.3,1.0,0.15581189946137008,0.04208613766284879,90.25,23.758731851794582,0.0001406811891139498,0.00014498456442842093,1.5564665124971304,1025.130527724237
0.5566728624117416,0.042976042048005585,2.3,1.0,0.5432060239897271,0.5356215317881594,99.25,1.0302723997020389,7.339738802938922e-05,0.005748638342410739,0.00213906446176469,16719.069124578462
0.7131405712520186,0.03833280921501584,2.3,1.0,0.42966653838188273,0.4024360687405175,90.25,2.0201820023629953,0.0005378995201148189,0.008784992667760512,0.01128049378551398,3904.68137205072
0.1796817427495343,0.0005672517518879645,2.3,1.0,0.19499995897835215,0.18520057814902927,90.25,3.4692060363538615,4.2064076771833325e-06,9.786011097302283e-05,0.002801629168048013,15795.844881369634
0.5324106866631013,0.027724463068235367,2.3,1.0,0.4641482125600608,0.4523179484039589,96.25,1.3955529505610689,0.00010808174233413459,0.004656583194502559,0.003513280719972669,8583.545303311737
0.6710411027217466,0.045200241652494505,2.3,1.0,0.4823965422960678,0.4653974478321261,99.25,1.5387606752565062,0.0003000414123022002,0.009099057610530994,0.005940068035239901,6760.081320371889
0.3856920579264984,0.014615394146407876,2.3,1.0,0.45231067815142056,0.4460750228013808,96.25,1.116588176450117,2.0084734665515996e-05,0.0016435407166640603,0.0013109001506846068,17766.908291365075
0.6509681802030955,0.06571707034846098,2.3,1.0,0.5798262118370576,0.571276639820321,99.25,1.024546512545468,0.0001321105290752536,0.009683311628005647,0.0027843834262038236,16485.344075255747
0.635664006253444,0.06173902734689647,2.3,1.0,0.5745435772376082,0.5661716087197332,99.25,1.022305147162958,0.00012050579566862812,0.008931092165493926,0.0026619703594930105,13887.129831729744
0.27855676539144736,0.00031573720902910903,2.3,1.0,0.10376352117868393,0.05077568530211614,90.25,19.665668801064648,2.305382507046466e-05,3.1044064388436216e-05,0.15730035390308172,4796.088552166323
0.17488993243040252,0.00045484655335245,2.3,1.0,0.18017158149748236,0.16961978100009112,90.25,3.965280839985278,4.2384712364226e-06,8.386475169446374e-05,0.0034123044430896914,17389.501870953347
0.08275260944767271,0.00016289955830785902,2.3,1.0,0.21886244258600218,0.21762405939578364,90.25,1.1283798881333755,2.8019949996956756e-08,5.981967202293471e-06,8.982364988253092e-05,2146157.249655252
0.4856123941471512,0.014543948350112539,2.3,1.0,0.37514865751999366,0.357022856186244,90.25,2.0221868941206864,0.00013162599621055308,0.0029671763347885183,0.006150827893532418,6063.344009227899
0.1499265188578055,0.00016995753366636008,2.3,1.0,0.13047500695239658,0.1181975533746795,90.25,6.49795274631931,3.1155049383016606e-06,3.67755510997443e-05,0.006345992294158985,19302.840231281338
0.6922763588040278,0.046558369001157694,2.3,1.0,0.4776110643492019,0.45890590994581265,99.25,1.6057752826472855,0.0003580820016344001,0.009712574025006596,0.006707037473480118,6017.666586516511
0.4562286918804688,0.016566561252449128,2.3,1.0,0.41735083543852847,0.40580079771831207,96.25,1.5389581525126472,6.832562654752322e-05,0.00274266764170282,0.0031940548377266103,9360.497529055583
0.8009413946727865,0.023528116129416146,2.3,1.0,0.3150129152984046,0.23202632429588457,90.25,4.220239956935586,0.0012073400082071998,0.003720060335884287,0.04322900526270723,840.0193520463093
0.7303600465167328,0.06246350407958226,2.3,1.0,0.5215240469134171,0.5055437942442915,99.25,1.400747266396095,0.0003559176746506104,0.012362206608757295,0.005796313371263485,7823.171116937625
0.6034560300887589,0.021301164857370967,2.3,1.0,0.37618653823050513,0.348169264360588,90.25,2.3469801900212524,0.0003510736170195261,0.004898537409291231,0.011227395156963995,3564.875306880362
0.570632911443442,0.00755497232822839,2.3,1.0,0.24750356628042808,0.18170009197321255,90.25,5.352498413480986,0.0004191340169557628,0.0013057475300243752,0.04034715560062948,1549.5682489957858
0.4706429391081052,0.0032341735580653157,2.3,1.0,0.19648495147554804,0.130581824554926,90.25,7.54720801454667,0.00020808690542721623,0.0004796034631221379,0.05555532328699276,1765.3149038097717
0.3892410247208884,0.05760225529062654,2.3,1.0,0.8111978026766798,0.8099649648728455,100.25,0.29297156013685066,2.082956805926628e-06,0.0015054676809833634,0.0001060580479242069,1478.740387416181
0.28995617557177367,0.019165339080916454,2.3,1.0,0.6478224299725063,0.6468898095913863,100.25,0.35416420444951985,6.287651470177069e-07,0.00047994116109895124,8.310054781398238e-05,161944.95620262137
0.24122422971408286,0.00013673580870455493,2.3,1.0,0.07802940720987767,0.01762201341792273,79.75,56.74577136640845,9.017800855443936e-06,9.147879934000277e-06,3.6156731409335507,5917.735796330046
0.4137898207743196,0.09835836459449149,2.3,1.0,0.953009745443926,0.9522084628421073,110.75,0.21563358850093772,1.4658957105395665e-06,0.001875987851574168,6.262960146732747e-05,138139.36328372193
0.4343138528689501,0.02696787413201546,2.3,1.0,0.5390919439960451,0.5343893352537958,99.25,0.83989154767891,1.951109741858692e-05,0.002491105124886428,0.0009355175077796533,24853.202492304416
0.3183634650602414,0.015219048529146212,2.3,1.0,0.5412843923624246,0.5388798794059505,99.25,0.6134063685680111,3.097326259762778e-06,0.0007879762330114393,0.0002861779966858743,44903.61305433714
0.15514819174420658,0.0016458286823473225,2.3,1.0,0.36801138994051297,0.36648721301115467,90.25,0.7347393888100711,2.0217402075042856e-07,5.7965912541396714e-05,0.00010822103182008236,128585.06186847122
0.16128878344557374,4.173534624343207e-05,2.3,1.0,0.06505602786012755,0.036279850500190426,90.25,27.44199400032346,3.0917854878529835e-06,4.980515430281893e-06,0.09682480557262095,17517.980171427804
